Date,Open,High,Low,Close,Adj Close,Volume,ds,trend,yearly,weekly,LR_KMeans_Prediction,Random_Forest_Prediction,Residual_Cluster,Prophet_Forecast
2015-10-08,46.015999,46.144001,44.262001,45.344002,45.344002,30666000,2015-10-08,46.677667280069194,-6.389313451458569,-0.7764225259047531,45.75296152308779,46.207252088673634,0,39.511931302705875
2015-10-09,44.186001,44.874001,43.672001,44.138,44.138,30792000,2015-10-09,46.683589033740205,-5.936140369113338,-1.5915505664932659,44.38255256234818,45.08401402478327,0,39.155898098133605
2015-10-12,44.598,44.599998,43.054001,43.116001,43.116001,19181500,2015-10-12,46.70135429475325,-3.883162734137564,0.09055894212065306,44.135104918031246,44.40319846704963,0,42.90875050273634
2015-10-13,42.655998,44.504002,42.226002,43.849998,43.849998,25857500,2015-10-13,46.70727604842426,-2.9858904541077864,-0.14411885724577295,42.98265982089886,43.41876800728701,0,43.5772667370707
2015-10-14,44.133999,44.189999,43.085999,43.375999,43.375999,15522000,2015-10-14,46.71319780209529,-1.9968051537443643,0.007037805281171615,43.76109335171895,43.743163029255776,0,44.7234304536321
2015-10-15,43.285999,44.346001,42.740002,44.262001,44.262001,14221000,2015-10-15,46.7191195557663,-0.927639792973166,-0.7764225259012499,42.89444587534376,43.478048514746924,0,45.015057236891884
2015-10-16,44.608002,46.096001,44.574001,45.402,45.402,21672500,2015-10-16,46.72504130943731,0.20827912676807062,-1.5915505664920262,43.43584135028675,44.70794166979758,0,45.34176986971335
2015-10-19,45.299999,46.23,44.987999,45.619999,45.619999,12539500,2015-10-19,46.742806570450355,3.8663305452789256,0.09055894212159936,45.462165493678405,45.03005872300791,0,50.69969605785088
2015-10-20,45.543999,45.720001,40.400002,42.605999,42.605999,74500000,2015-10-20,46.748728324121366,5.115959516918917,-0.14411885724609927,45.63418485054065,44.92054153947095,0,51.72056898379418
2015-10-21,42.397999,42.962002,41.759998,42.018002,42.018002,20757500,2015-10-21,46.75465007779238,6.35397047259217,0.007037805282482784,42.852563047523745,42.099787613768285,0,53.11565835566703
2015-10-22,42.312,43.150002,41.880001,42.344002,42.344002,14126000,2015-10-22,46.7605718314634,7.565018348710685,-0.776422525903347,41.995212375734745,42.00875895233664,0,53.54916765427074
2015-10-23,43.0,43.07,41.537998,41.818001,41.818001,21177500,2015-10-23,46.76649358513441,8.734751876491323,-1.59155056649416,41.91253406984507,41.91588501278524,0,53.90969489513158
2015-10-26,42.276001,43.175999,42.0,43.051998,43.051998,16957000,2015-10-26,46.78425884614746,11.874251944936734,0.09055894212024208,42.284592371134615,42.04241902041021,0,58.749069733204436
2015-10-27,42.967999,43.419998,41.501999,42.07,42.07,17597000,2015-10-27,46.79018059981847,12.766003977439773,-0.1441188572450112,43.30960695725985,43.19680079226702,0,59.41206572001323
2015-10-28,42.262001,42.689999,41.66,42.591999,42.591999,13643000,2015-10-28,46.79610235348949,13.569851886889767,0.007037805281630263,42.38750229324154,42.135635409116524,0,60.37299204566089
2015-10-29,42.349998,42.75,42.127998,42.326,42.326,9025000,2015-10-29,46.8020241071605,14.282855597636228,-0.7764225259054439,42.6727086398115,41.97155891211723,0,60.30845717889128
2015-10-30,42.080002,42.326,40.778,41.386002,41.386002,22194500,2015-10-30,46.807945860831516,14.904368860179881,-1.5915505664956655,41.988270667423606,41.96846288049196,0,60.12076415451573
2015-11-02,41.784,43.16,41.444,42.757999,42.757999,19639500,2015-11-02,46.82571112184456,16.246277917840406,0.09055894212118838,41.99304420295465,41.6760870762005,0,63.162547981806156
2015-11-03,42.77,42.888,41.549999,41.669998,41.669998,41662500,2015-11-03,46.831632875515574,16.537954437482483,-0.14411885724392312,43.22862516207493,42.64372546339903,0,63.22546845575414
2015-11-04,45.400002,46.548,45.040001,46.326,46.326,63632000,2015-11-04,46.83755462918659,16.76520714870148,0.007037805282941331,42.16878246813926,43.150086316905046,0,63.60979958317101
2015-11-05,46.116001,46.916,45.838001,46.354,46.354,22484000,2015-11-05,46.84347638285761,16.937916539852445,-0.7764225259019408,46.393639107141134,46.17499947412173,0,63.00497039680811
2015-11-06,46.139999,46.672001,45.900002,46.472,46.472,12226500,2015-11-06,46.84939813652862,17.06672333804693,-1.5915505664950547,45.833304081329196,46.17344354568181,0,62.324570908080496
2015-11-09,46.598,46.598,44.862,45.066002,45.066002,19254500,2015-11-09,46.86716339754166,17.299852544605347,0.0905589421198311,46.95388700713932,46.069614260094866,0,64.25757488426684
2015-11-10,44.695999,44.740002,43.216,43.299999,43.299999,23085000,2015-11-10,46.87308515121268,17.36184616678267,-0.14411885724677298,45.47146090297665,44.78964195540035,0,64.09081246074858
2015-11-11,43.554001,43.896,42.726002,43.816002,43.816002,16739000,2015-11-11,46.879006904883695,17.431790273113208,0.0070378052830801455,43.93114106349914,43.448893263023756,0,64.31783498327998
2015-11-12,43.57,43.799999,42.532001,42.588001,42.588001,14579500,2015-11-12,46.884928658554706,17.517386894201877,-0.7764225259040378,44.08439080079994,43.7452593740956,0,63.625893026852545
2015-11-13,42.59,42.598,41.304001,41.438,41.438,17151500,2015-11-13,46.890850412225724,17.62478784380723,-1.5915505664938148,42.2866535218629,42.08939788750415,0,62.924087689539135
2015-11-16,41.217999,42.995998,41.16,42.862,42.862,14627000,2015-11-16,46.908615673238764,18.112484775003544,0.09055894212324152,42.03964559283832,41.74909809050639,0,65.11165939036555
2015-11-17,43.040001,43.200001,42.279999,42.799999,42.799999,10743500,2015-11-17,46.914537426909774,18.332189410780668,-0.14411885724316117,43.26873945186299,43.12507464336896,0,65.10260798044729
2015-11-18,42.900002,44.276001,42.504002,44.214001,44.214001,14059500,2015-11-18,46.9204591805808,18.576644245735377,0.007037805282227624,43.28128832696342,43.30171445678633,0,65.5041412315984
2015-11-19,44.108002,45.237999,44.060001,44.360001,44.360001,12522000,2015-11-19,46.92638093425181,18.840845930155876,-0.7764225259047598,44.33201474850964,44.591793306593814,0,64.99080433850293
2015-11-20,44.698002,45.0,42.716,44.001999,44.001999,22003500,2015-11-20,46.93230268792282,19.118213895651227,-1.5915505664928893,43.992326028508046,44.59130571058509,0,64.45896601708117
2015-11-23,43.470001,43.835999,42.936001,43.549999,43.549999,12631000,2015-11-23,46.95006794893587,19.945212729873624,0.09055894212418783,44.613105227976625,43.957257565800546,0,66.98583962093367
2015-11-24,43.074001,44.200001,43.0,43.650002,43.650002,12401500,2015-11-24,46.95598970260689,20.18722889028344,-0.14411885724459675,44.107533002678316,43.73485539497213,0,66.99909973564573
2015-11-25,44.268002,46.166,44.076,45.928001,45.928001,19954000,2015-11-25,46.9619114562779,20.39572281958562,0.007037805281375103,44.27720331563336,43.84587078161473,0,67.3646720811449
2015-11-27,46.212002,46.450001,45.402,46.321999,46.321999,9747000,2015-11-27,46.973754963619925,20.67424557508487,-1.5915505664943954,45.68711638587854,46.17116368591562,0,66.0564499722104
2015-11-30,46.358002,46.855999,45.816002,46.051998,46.051998,13299000,2015-11-30,46.99152022463297,20.631105512026696,0.09055894212036657,46.81174149169391,46.225943519725135,0,67.71318467878004
2015-12-01,46.212002,47.599998,46.209999,47.438,47.438,18670000,2015-12-01,46.99744197830399,20.47409466340389,-0.14411885724350879,46.45824754054742,46.275974514650315,0,67.32741778446436
2015-12-02,47.400002,47.720001,46.245998,46.397999,46.397999,14907500,2015-12-02,47.00336373197501,20.24328552833359,0.007037805283677541,47.906733443707516,47.42281117738694,0,67.25368706559227
2015-12-03,47.096001,47.490002,46.0,46.542,46.542,14698000,2015-12-03,47.00928548564602,19.940554143249837,-0.7764225259005038,46.51532263925414,46.160498257857164,0,66.17341710299536
2015-12-04,46.492001,46.653999,45.532001,46.076,46.076,12868000,2015-12-04,47.01520723931703,19.57012840592372,-1.5915505664931557,46.301060373549994,46.148679053597895,0,64.99378507874759
2015-12-07,45.540001,47.125999,45.23,46.226002,46.226002,15721000,2015-12-07,47.032972500330075,18.129387744932416,0.09055894212377699,46.554491472395654,46.16232976137998,0,65.25291918738627
2015-12-08,45.504002,45.759998,44.84,45.344002,45.344002,13438000,2015-12-08,47.03889425400109,17.57541285928495,-0.14411885724635864,46.60215799422417,46.19416631727673,0,64.47018825603968
2015-12-09,45.34,45.5,44.144001,44.903999,44.903999,15289000,2015-12-09,47.044816007672104,17.007093837883257,0.0070378052806613954,45.77566747890768,45.00471660637906,0,64.05894765083602
2015-12-10,44.942001,45.698002,44.728001,45.414001,45.414001,10358500,2015-12-10,47.05073776134312,16.439983179577563,-0.7764225259012257,44.9252521499807,44.963461966071335,0,62.71429841501946
2015-12-11,45.048,45.150002,43.327999,43.403999,43.403999,16343500,2015-12-11,47.05665951501413,15.890470155972604,-1.5915505664925444,45.00752110382294,45.006051779423984,0,61.3555791044942
2015-12-14,43.501999,44.183998,42.973999,43.716,43.716,14135500,2015-12-14,47.07442477602718,14.514881507627884,0.0905589421223394,43.839986011395055,43.64134302173312,0,61.679865225777405
2015-12-15,44.363998,44.444,43.599998,44.217999,44.217999,11222000,2015-12-15,47.0803465296982,14.201099400072627,-0.1441188572477941,44.07492857825842,43.78650101417872,0,61.13732707252303
2015-12-16,44.419998,46.976002,44.146,46.902,46.902,25521500,2015-12-16,47.08626828336921,13.983968988596532,0.007037805281972364,44.56278389063986,44.83310511456933,0,61.07727507724771
2015-12-17,46.787998,47.551998,45.962002,46.678001,46.678001,16493000,2015-12-17,47.09219003704022,13.875585380209621,-0.7764225259019475,46.81002876593515,46.43058527510619,0,60.19135289134789
2015-12-18,46.577999,47.18,45.858002,46.091999,46.091999,15071000,2015-12-18,47.09811179071124,13.885850434804873,-1.59155056649405,46.0953506720164,46.36282288327555,0,59.392411659022066
2015-12-21,46.338001,47.166,46.216,46.512001,46.512001,9766000,2015-12-21,47.11587705172428,14.688237997616897,0.09055894212090214,46.456498639571194,46.19755984686958,0,61.894673991462085
2015-12-22,46.998001,47.310001,45.925999,45.990002,45.990002,9807500,2015-12-22,47.1217988053953,15.218160328788782,-0.14411885724418244,46.84209383761813,46.144231489984676,0,62.1958402769399
2015-12-23,46.436001,46.689999,45.625999,45.939999,45.939999,7775000,2015-12-23,47.12772055906631,15.874204288013779,0.007037805280938991,46.45255338963561,46.12530098777194,0,63.00896265236103
2015-12-24,46.112,46.375999,45.655998,46.113998,46.113998,3540000,2015-12-24,47.13364231273732,16.64863184699387,-0.7764225259011948,46.03224499774982,46.07667243633556,0,63.00585163383
2015-12-28,46.298,46.396,45.108002,45.790001,45.790001,9506500,2015-12-28,47.15732932742138,20.675795916240833,0.0905589421194646,46.636094491936625,46.28152021885876,0,67.92368418578168
2015-12-29,46.012001,47.543999,45.91,47.438,47.438,12031500,2015-12-29,47.163251081092405,21.83028765761256,-0.14411885724703224,46.24285986438361,45.83469869354892,0,68.84941988145793
2015-12-30,47.32,48.726002,47.133999,47.618,47.618,18489500,2015-12-30,47.169172834763415,23.003652124479174,0.007037805282250126,47.97134362326021,47.54366723911718,0,70.17986276452484
2015-12-31,47.702,48.689999,47.674,48.001999,48.001999,13575000,2015-12-31,47.175094588434426,24.173874854006264,-0.7764225259019166,47.71863600899996,47.94610188393241,0,70.57254691653877
2016-01-04,46.144001,46.276001,43.799999,44.681999,44.681999,34135500,2016-01-04,47.19878160311848,28.384129990040307,0.09055894212287496,48.693126008705114,46.80520264095603,0,75.67347053528167
2016-01-05,45.271999,45.377998,44.0,44.686001,44.686001,15934000,2016-01-05,47.2047033567895,29.21678542068453,-0.1441188572459442,45.35509265053082,45.142505290432354,0,76.27736992022808
2016-01-06,44.0,44.009998,43.195999,43.807999,43.807999,18895500,2016-01-06,47.21062511046052,29.926342699194798,0.007037805281397505,45.57755005939575,44.85367691419125,0,77.14400561493672
2016-01-07,42.838001,43.688,42.734001,43.130001,43.130001,17771500,2016-01-07,47.21654686413153,30.499323322875252,-0.7764225259040136,44.27582104824948,43.609364543632644,0,76.93944766110278
2016-01-08,43.571999,44.088001,42.153999,42.200001,42.200001,18140500,2016-01-08,47.22246861780255,30.925139972932286,-1.591550566491274,43.197021413317984,43.357792784242996,0,76.55605802424355
2016-01-11,42.801998,42.889999,40.599998,41.57,41.57,20457000,2016-01-11,47.240233878815594,31.26160223686904,0.09055894212143757,43.065163735929566,42.025355367190826,0,78.59239505780607
2016-01-12,42.32,42.748001,41.062,41.993999,41.993999,15459500,2016-01-12,47.246155632486605,31.057442552806677,-0.1441188572448562,42.32401484971183,41.72311228559136,0,78.15947932804843
2016-01-13,42.402,42.529999,40.0,40.062,40.062,20632000,2016-01-13,47.252077386157616,30.70210268631874,0.007037805280544983,42.87824120308516,41.82799699860864,0,77.9612178777569
2016-01-14,40.442001,42.0,38.675999,41.236,41.236,32453500,2016-01-14,47.257999139828634,30.204485580123713,-0.7764225259005105,40.54977596550224,40.227590014214464,0,76.68606219405183
2016-01-15,39.793999,41.014,39.450001,40.998001,40.998001,27893000,2016-01-15,47.26392089349965,29.576309548681774,-1.5915505664927794,41.33028010862464,41.08580896075828,0,75.24867987568865
2016-01-19,41.742001,42.094002,40.155998,40.944,40.944,20193500,2016-01-19,47.28760790818371,26.07052375401491,-0.14411885724659668,41.66867763322984,41.06742726890016,0,73.21401280495202
2016-01-20,39.880001,40.256001,38.25,39.740002,39.740002,29193000,2016-01-20,47.29352966185472,25.037244590004477,0.0070378052806838315,41.73833906001178,40.98605540401432,0,72.33781205713989
2016-01-21,40.310001,40.646,39.004002,39.993999,39.993999,15831000,2016-01-21,47.299451415525745,23.980338206448906,-0.7764225259026074,40.1168950597771,40.20362847910838,0,70.50336709607204
2016-01-22,40.959999,41.099998,39.806,40.509998,40.509998,15620500,2016-01-22,47.305373169196756,22.91915543131901,-1.591550566491854,39.96832378380411,40.16007491496109,0,68.6329780340239
2016-01-25,40.012001,40.714001,39.175999,39.276001,39.276001,13493500,2016-01-25,47.3231384302098,19.886408200923402,0.0905589421210267,41.25832245052151,40.442686440881886,0,67.30010557325423
2016-01-26,39.34,39.563999,37.776001,38.712002,38.712002,24821000,2016-01-26,47.32906018388081,18.975720318403962,-0.1441188572455086,39.872572598867734,38.990643006923584,0,66.16066164503927
2016-01-27,38.476002,38.652,37.153999,37.613998,37.613998,18086000,2016-01-27,47.334981937551824,18.13435347332795,0.007037805281994833,39.40265804476035,38.716124791386086,0,65.47637321616176
2016-01-28,38.158001,38.256001,36.481998,37.939999,37.939999,22964000,2016-01-28,47.34090369122285,17.369745058411084,-0.7764225259033295,37.91131708098239,37.91273783204038,0,63.934226223730604
2016-01-29,37.990002,38.748001,37.616001,38.240002,38.240002,14261500,2016-01-29,47.34682544489386,16.68633406204751,-1.5915505664906144,37.86221551680971,37.99741880319964,0,62.441608940450756
2016-02-01,37.751999,39.903999,36.549999,39.388,39.388,26488000,2016-02-01,47.3645907059069,15.121509468961117,0.0905589421219729,38.891900451988604,38.83617048186417,0,62.57665911698999
2016-02-02,38.484001,38.624001,36.046001,36.556,36.556,28868000,2016-02-02,47.37051245957792,14.746125228467816,-0.14411885724442053,39.853394479388925,38.62011462097596,0,61.97251883080131
2016-02-03,36.717999,36.787998,34.035999,34.695999,34.695999,39657000,2016-02-03,47.37643421324893,14.429157705034038,0.007037805283306069,37.1576930914554,35.88945106973304,0,61.812629723566275
2016-02-04,34.139999,35.195999,33.397999,35.066002,35.066002,21927000,2016-02-04,47.38235596691994,14.15821302569917,-0.7764225259040514,35.069902181703355,34.797061840453,0,60.76414646671506
2016-02-05,34.259998,34.599998,31.548,32.52,32.52,47188000,2016-02-05,47.38827772059096,13.919015476157458,-1.591550566495808,35.03063584796515,34.31777246087914,0,59.71574263025261
2016-02-08,31.42,31.43,29.200001,29.598,29.598,46565000,2016-02-08,47.406042981604,13.2302410052529,0.0905589421205356,33.34458780621917,31.328114578044264,0,60.72684292897743
2016-02-09,28.464001,31.958,28.209999,29.65,29.65,43258000,2016-02-09,47.41196473527501,12.953467860389557,-0.14411885724585607,30.377265543681297,29.424844284571183,0,60.221313738418715
2016-02-10,30.1,30.993999,28.348,28.733999,28.733999,52032500,2016-02-10,47.41788648894603,12.625029159909877,0.0070378052834447835,30.430654548443957,29.192968824270192,0,60.049953454139356
2016-02-11,30.4,32.652,29.4,30.094,30.094,71262000,2016-02-11,47.42380824261705,12.229323456355012,-0.7764225259019234,29.156100720204204,29.81741454203223,0,58.87670917307014
2016-02-12,31.0,31.402,28.74,30.208,30.208,36179000,2016-02-12,47.42972999628806,11.75224044362022,-1.5915505664945684,30.080801468376634,30.03853017684493,0,57.59041987341371
2016-02-16,31.74,32.59,30.822001,31.034,31.034,27969000,2016-02-16,47.453417010972125,8.822263913377588,-0.14411885724365867,30.713882396384182,30.582014160032386,0,56.13156206710605
2016-02-17,31.799999,33.868,31.336,33.736,33.736,29126000,2016-02-17,47.459338764643135,7.8052461906000525,0.0070378052825922285,31.676760015928178,32.16147721243967,0,55.27162276052578
2016-02-18,34.484001,34.59,32.953999,33.354,33.354,19438000,2016-02-18,47.47890175869615,6.673026565060422,-0.7764225259040203,33.932956771696226,33.74308928045341,0,53.375505797852554
2016-02-19,32.731998,33.498001,32.5,33.316002,33.316002,14797000,2016-02-19,47.49846475274918,5.430261386646193,-1.591550566493643,33.1001136943981,33.744644021604024,0,51.33717557290173
2016-02-22,34.023998,35.782001,33.970001,35.548,35.548,25300500,2016-02-22,47.557153734908226,1.1291202011816235,0.09055894212258876,33.90799792198272,34.0467680847029,0,48.77683287821244
2016-02-23,35.231998,36.346001,34.736,35.442001,35.442001,29922000,2016-02-23,47.57671672896124,-0.4522366974631954,-0.14411885724509418,35.89002081960165,35.69512030961702,0,46.98036117425295
2016-02-24,34.549999,35.900002,33.568001,35.799999,35.799999,26978000,2016-02-24,47.59627972301426,-2.0802253204137005,0.007037805281739841,35.82135784966817,35.57059779264918,0,45.5230922078823
2016-02-25,35.73,37.703999,35.040001,37.486,37.486,28753500,2016-02-25,47.61584271706728,-3.7359942316811394,-0.7764225259061173,35.75659908504053,36.718647012198524,0,43.10342595948002
2016-02-26,37.740002,38.400002,37.0,38.068001,38.068001,30325500,2016-02-26,47.63540571112029,-5.399604112686722,-1.5915505664951484,36.84960259110789,37.95207895380628,0,40.644251031938424
2016-02-29,38.48,39.27,37.844002,38.386002,38.386002,22495000,2016-02-29,47.69409469327935,-10.231681911095803,0.09055894212115118,38.1686729384924,38.1849240134472,0,37.5529717243047
2016-03-01,38.849998,39.189999,36.540001,37.27,37.27,33561000,2016-03-01,47.713657687332365,-11.722070031690793,-0.14411885724400614,38.34752795242095,38.55231658675769,0,35.847468798397564
2016-03-02,36.745998,37.703999,36.299999,37.667999,37.667999,24312000,2016-03-02,47.733220681385376,-13.120836579675082,0.007037805283050843,37.24881791346834,37.89001235578144,0,34.619421906993345
2016-03-03,37.655998,39.484001,36.844002,39.147999,39.147999,24145000,2016-03-03,47.752783675438394,-14.4113288250748,-0.7764225258997643,37.2851321294555,37.9495529265872,0,32.56503232446383
2016-03-04,39.599998,40.806,39.5,40.208,40.208,32445500,2016-03-04,47.772346669491405,-15.578898750354927,-1.5915505664942233,38.249705992469075,39.2816458377018,0,30.601897352642254
2016-03-07,39.535999,41.939999,39.48,41.057999,41.057999,26647000,2016-03-07,47.83103565165046,-18.233501788129985,0.0905589421197138,39.99046776099782,40.359231709200564,0,29.688092805640192
2016-03-08,40.700001,41.5,40.439999,40.52,40.52,20893500,2016-03-08,47.85059864570348,-18.812110300487642,-0.14411885724685608,40.65200642252977,41.223049753716694,0,28.89436948796898
2016-03-09,40.903999,41.874001,40.557999,41.743999,41.743999,16043000,2016-03-09,47.870161639756496,-19.23279797175998,0.007037805281026133,40.1981475553785,40.87850053360039,0,28.644401473277544
2016-03-10,42.0,42.658001,40.133999,41.035999,41.035999,25962500,2016-03-10,47.88972463380951,-19.496883047842296,-0.7764225258991112,41.08907982963339,42.02639269155549,0,27.6164190600681
2016-03-11,41.585999,41.883999,41.066002,41.5,41.5,16715500,2016-03-11,47.90928762786253,-19.60834860828436,-1.5915505664932976,39.95460338729339,41.19015781824858,0,26.709388453084877
2016-03-14,42.529999,43.344002,42.127998,43.029999,43.029999,20328500,2016-03-14,47.96797661002158,-19.102652702046942,0.09055894212312407,41.289672741548586,41.912108618423154,0,28.955882850097762
2016-03-15,42.854,43.793999,42.299999,43.667999,43.667999,15902500,2016-03-15,47.98753960407459,-18.68931027332598,-0.1441188572457679,42.598020833447904,43.16087714231113,0,29.154110473502843
2016-03-16,43.599998,44.515999,43.403999,44.386002,44.386002,17583500,2016-03-16,48.00710259812762,-18.175092865525677,0.007037805282337169,43.282881207074475,43.815101444393086,0,29.839047537884277
2016-03-17,44.293999,45.700001,44.0,45.276001,45.276001,18914500,2016-03-17,48.026665592180635,-17.574479400803394,-0.7764225259012082,43.624590857691345,44.77193532919925,0,29.675763665476033
2016-03-18,45.82,46.896,45.612,46.548,46.548,23559000,2016-03-18,48.046228586233646,-16.902461445957986,-1.5915505664923721,44.06817094415415,45.002360836397436,0,29.552216573783287
2016-03-21,47.068001,47.976002,47.0,47.664001,47.664001,26539000,2016-03-21,48.10491756839269,-14.607669756196914,0.09055894211930292,46.26436084102944,46.37609472391191,0,33.58780675431508
2016-03-22,47.442001,47.798,46.512001,46.848,46.848,21580000,2016-03-22,48.12448056244572,-13.797191002817897,-0.1441188572446798,47.243097363504184,47.65712177583379,0,34.18317070238314
2016-03-23,46.473999,46.945999,44.405998,44.515999,44.515999,24744000,2016-03-23,48.14404355649874,-12.985273904015832,0.007037805281484581,46.51910993635977,46.00948868233912,0,35.16580745776439
2016-03-24,43.155998,45.778,43.0,45.549999,45.549999,24804500,2016-03-24,48.16360655055175,-12.182781143972589,-0.7764225259004552,43.92448589867958,45.03414487315513,0,35.2044028806787
2016-03-28,46.321999,46.962002,45.0,46.051998,46.051998,19628500,2016-03-28,48.24185852676382,-9.227985110492781,0.09055894212024936,45.490045921897,45.26469506062227,0,39.10443235839129
2016-03-29,45.978001,46.476002,45.066002,46.026001,46.026001,20071500,2016-03-29,48.26142152081683,-8.578463946014617,-0.1441188572435918,45.79206603843005,46.218079952484196,0,39.538838717558626
2016-03-30,47.018002,47.099998,45.299999,45.377998,45.377998,20165000,2016-03-30,48.28098451486985,-7.96899468432396,0.007037805283786886,45.81493220621083,46.1901930852774,0,40.31902763582968
2016-03-31,45.868,47.484001,45.001999,45.953999,45.953999,40064500,2016-03-31,48.30054750892286,-7.399184667523369,-0.7764225259011772,44.73193145898742,45.13470171828808,0,40.124940315498314
2016-04-01,48.966,49.580002,46.650002,47.518002,47.518002,79987500,2016-04-01,48.320110502975886,-6.867447253984874,-1.591550566493267,44.959114646079975,46.33300511940995,0,39.86111268249775
2016-04-04,49.824001,50.424,48.728001,49.397999,49.397999,67376500,2016-04-04,48.378799485134934,-5.471871926777299,0.09055894212365964,47.41737648222667,47.88257137683949,0,42.997486500481294
2016-04-05,48.099998,51.312,48.0,51.094002,51.094002,49743500,2016-04-05,48.39836247918795,-5.0611463979670015,-0.1441188572464416,49.08215039348654,49.848884285155044,0,43.19309722397451
2016-04-06,50.793999,53.548,50.689999,53.084,53.084,58527500,2016-04-06,48.41792547324096,-4.671319305473669,0.007037805281762343,50.7803785360609,50.94412981996586,0,43.75364397304906
2016-04-07,53.290001,53.868,50.902,51.439999,51.439999,44281000,2016-04-07,48.43748846729399,-4.298963402570751,-0.7764225259032741,52.348829363942485,51.84223272138463,0,43.36210253881996
2016-04-08,52.099998,52.164001,49.604,50.014,50.014,36819500,2016-04-08,48.45705146134701,-3.9412348487904714,-1.5915505664920273,50.39404790358206,50.63095329995625,0,42.92426604606451
2016-04-11,50.200001,51.798,49.060001,49.984001,49.984001,45808500,2016-04-11,48.51574044350605,-2.9400895425805844,0.09055894212222224,49.99544324879458,50.2457108666279,0,45.66620984304768
2016-04-12,49.900002,50.360001,48.726002,49.563999,49.563999,28816000,2016-04-12,48.53530343755907,-2.630331951474434,-0.14411885724282983,49.84212297190022,50.12556083426679,0,45.76085262884181
2016-04-13,49.702,51.099998,49.466,50.905998,50.905998,24628000,2016-04-13,48.55486643161209,-2.335378121175463,0.007037805280909688,49.470581334622054,49.80224547266123,0,46.22652611571754
2016-04-14,50.599998,51.368,50.209999,50.372002,50.372002,20661000,2016-04-14,48.5744294256651,-2.058654338418709,-0.776422525902621,50.310861468835,50.855794238368546,0,45.73935256134377
2016-04-15,50.262001,50.919998,49.824001,50.902,50.902,18762000,2016-04-15,48.59399241971812,-1.804661974553737,-1.5915505664935328,49.251389344845244,50.50920411194098,0,45.19777987867085
2016-04-18,50.445999,51.661999,50.332001,50.776001,50.776001,21357000,2016-04-18,48.652681401877174,-1.237411077218886,0.09055894212316862,50.7261705157856,50.854065522589366,0,47.505829266781454
2016-04-19,50.624001,50.874001,48.25,49.473999,49.473999,31787500,2016-04-19,48.67224439593019,-1.1358213478016421,-0.1441188572442654,50.49602624055331,50.83388309574159,0,47.39230419088428
2016-04-20,49.251999,50.731998,48.299999,49.993999,49.993999,25970500,2016-04-20,48.691807389983204,-1.0900433508238274,0.007037805281048636,49.35383384433643,49.28883250578611,0,47.60880184444043
2016-04-21,49.798,50.18,49.382,49.658001,49.658001,13915500,2016-04-21,48.71137038403622,-1.107240121232999,-0.776422525901868,49.495539549871,50.098041802030636,0,46.82770773690135
2016-04-22,49.778,50.799999,49.141998,50.75,50.75,18931500,2016-04-22,48.73093337808923,-1.1941445726394933,-1.5915505664926075,48.682178138744995,49.76917957388252,0,45.94523823895713
2016-04-25,50.602001,51.476002,50.152,50.363998,50.363998,18351500,2016-04-25,48.78962236024829,-1.928404890740063,0.0905589421193474,50.60948266956032,50.84673506576916,0,46.95177641162757
2016-04-26,50.41,51.146,49.877998,50.748001,50.748001,16119000,2016-04-26,48.809185354301306,-2.3437344850361015,-0.14411885724711532,50.02480800263151,50.515415248532456,0,46.32133201201809
2016-04-27,50.549999,51.0,49.880001,50.293999,50.293999,16029000,2016-04-27,48.82874834835432,-2.847144122537016,0.007037805282359605,50.513954976668735,50.83316512973381,0,45.98864203109966
2016-04-28,49.970001,50.686001,49.487999,49.542,49.542,12595000,2016-04-28,48.84831134240734,-3.437838833451163,-0.77642252590259,49.6757704400641,50.400622498339736,0,44.634049983053586
2016-04-29,49.627998,49.686001,47.562,48.152,48.152,27069000,2016-04-29,48.86787433646036,-4.113241842850113,-1.591550566491368,48.545723455839195,49.22353980042142,0,43.16308192711888
2016-05-02,48.299999,48.638,46.964001,48.360001,48.360001,19219500,2016-05-02,48.92656331861941,-6.594942466994465,0.09055894212275768,47.988103951855415,47.854518902251584,0,42.4221797937477
2016-05-03,47.472,47.782001,46.324001,46.464001,46.464001,21511000,2016-05-03,48.946126312672426,-7.547826536137211,-0.14411885724491785,48.04012412370749,47.62175763608435,0,41.2541809192903
2016-05-04,46.057999,46.891998,44.080002,44.512001,44.512001,43502500,2016-05-04,48.965689306725444,-8.546589672719588,0.0070378052815071165,46.20878950396667,45.816109375793346,0,40.42613743928736
2016-05-05,45.692001,45.728001,41.958,42.306,42.306,56274000,2016-05-05,48.98525230077846,-9.579147788635192,-0.776422525903312,43.91304176153038,44.71810881250658,0,38.62968198623996
2016-05-06,42.174,43.273998,41.622002,42.986,42.986,28426000,2016-05-06,49.004815294831474,-10.632481118569402,-1.5915505664907568,41.31490207449396,42.0504762908978,0,36.78078360977131
2016-05-09,43.144001,43.23,41.360001,41.784,41.784,23882000,2016-05-09,49.06350427699053,-13.779102239866413,0.09055894212132024,42.780042565413005,43.12781263472303,0,35.37496097924543
2016-05-10,41.509998,41.894001,41.0,41.737999,41.737999,20353000,2016-05-10,49.08306727104355,-14.777129410389852,-0.14411885724635343,41.396237565440565,41.914235003817375,0,34.161819003407345
